cord_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu,
f1_fuel_2005_12_7_0_1,7.00,2005.00,"cholla 1, 2, 3",coal,ton,2542870.00,19.630000000000003,31.79,31.18,1.62,
f1_fuel_2005_12_7_0_2,7.00,2005.00,"cholla 1, 2, 3",oil,bbl,2755.00,5.72,83.11,49.55,14.53,
f1_fuel_2005_12_7_0_3,7.00,2005.00,"cholla 1, 2, 3",gas,mcf,6017.00,0.87,9.35,9.35,10.73,
f1_fuel_2005_12_7_0_7,7.00,2005.00,four corners,coal,ton,2700630.00,17.87,24.61,24.17,1.38,
f1_fuel_2005_12_7_0_8,7.00,2005.00,four corners,gas,mcf,132860.00,1.01,11.66,8.33,11.55,
f1_fuel_2005_12_7_0_10,7.00,2005.00,four corners,coal,ton,922140.00,17.840000000000003,25.46,24.86,1.43,
f1_fuel_2005_12_7_0_11,7.00,2005.00,four corners,gas,mcf,34250.00,1.14,15.88,10.72,13.91,
f1_fuel_2005_12_7_0_13,7.00,2005.00,ocotillo,gas,mcf,1708380.00,1.02,7.53,7.48,7.38,
f1_fuel_2005_12_7_1_2,7.00,2005.00,saguaro,gas,mcf,519750.00,1.03,7.09,7.05,6.91,
f1_fuel_2005_12_7_1_10,7.00,2005.00,navajo,coal,ton,1068852.00,21.73,28.64,28.36,1.32,
f1_fuel_2005_12_7_1_11,7.00,2005.00,navajo,oil,bbl,6121.00,5.87,70.72,67.48,12.05,
f1_fuel_2005_12_7_1_14,7.00,2005.00,yucca ct,gas,mcf,635460.00,1.01,4.38,6.99,4.32,
f1_fuel_2005_12_7_2_4,7.00,2005.00,ocotillo ct,gas,mcf,64990.00,1.02,5.53,8.83,5.41,
f1_fuel_2005_12_7_2_8,7.00,2005.00,west phoenix,gas,mcf,81230.00,1.02,5.07,8.10,4.99,
f1_fuel_2005_12_7_2_11,7.00,2005.00,saguaro,gas,mcf,56330.00,1.03,4.57,7.30,4.46,
f1_fuel_2005_12_7_2_13,7.00,2005.00,palo verde,nuclear,kgU,1197.00,0.07,35948.00,1145.00,0.54,
f1_fuel_2005_12_7_3_2,7.00,2005.00,west phoenix,gas,mcf,3171770.00,1.02,4.86,7.76,4.78,
f1_fuel_2005_12_7_3_5,7.00,2005.00,saguaro 3,gas,mcf,29360.00,1.03,5.21,8.33,5.07,
f1_fuel_2005_12_7_3_8,7.00,2005.00,sundance,gas,mcf,627880.00,1.03,5.43,8.67,5.28,
f1_fuel_2005_12_7_3_11,7.00,2005.00,west phoenix 4-5,gas,mcf,6138620.00,1.02,5.73,9.15,5.62,
f1_fuel_2005_12_7_3_14,7.00,2005.00,redhawk 1-2,gas,mcf,14195070.0,1.03,6.06,9.68,5.90,
f1_fuel_2005_12_195_0_1,195.00,2005.00,pulliam 3,coal,ton,109512.00,18.40,28.55,24.58,1.55,
f1_fuel_2005_12_195_0_3,195.00,2005.00,pulliam 3,gas,mcf,38276.00,1.00,9.60,9.60,9.60,
f1_fuel_2005_12_195_0_4,195.00,2005.00,pulliam 4,coal,ton,130586.00,18.25,28.03,24.58,1.54,
f1_fuel_2005_12_195_0_6,195.00,2005.00,pulliam 4,gas,mcf,18084.00,1.00,9.38,9.38,9.34,
f1_fuel_2005_12_195_0_7,195.00,2005.00,pulliam 5,coal,ton,219606.00,18.33,28.35,24.58,1.55,
f1_fuel_2005_12_195_0_9,195.00,2005.00,pulliam 5,gas,mcf,15298.00,1.00,8.53,8.53,8.49,
f1_fuel_2005_12_195_0_10,195.00,2005.00,pulliam 6,coal,ton,244973.00,18.509999999999998,29.72,24.58,1.61,
f1_fuel_2005_12_195_0_12,195.00,2005.00,pulliam 6,gas,mcf,12532.00,1.0050000000000001,8.83,8.83,8.78,
f1_fuel_2005_12_195_0_13,195.00,2005.00,pulliam 7,coal,ton,371321.00,18.31,28.23,24.58,1.54,
f1_fuel_2005_12_195_0_15,195.00,2005.00,pulliam 7,gas,mcf,22697.00,1.00,9.28,9.28,9.25,
f1_fuel_2005_12_195_1_7,195.00,2005.00,pulliam 8,coal,ton,538902.00,18.26,27.33,24.58,1.50,
f1_fuel_2005_12_195_1_9,195.00,2005.00,pulliam 8,gas,mcf,36410.00,1.00,8.99,8.99,8.95,
f1_fuel_2005_12_195_1_13,195.00,2005.00,total-pulliam,coal,ton,1614900.00,18.325999999999997,28.18,24.58,1.54,
f1_fuel_2005_12_195_1_15,195.00,2005.00,total-pulliam,gas,mcf,143297.00,1.00,9.20,9.20,9.16,
f1_fuel_2005_12_195_2_7,195.00,2005.00,weston 1,coal,ton,294472.00,17.36,19.32,17.98,1.13,
f1_fuel_2005_12_195_2_9,195.00,2005.00,weston 1,gas,mcf,9048.00,1.0050000000000001,10.89,10.89,10.84,
f1_fuel_2005_12_195_2_10,195.00,2005.00,weston 2,coal,ton,379464.00,17.35,19.49,17.98,1.14,
f1_fuel_2005_12_195_2_12,195.00,2005.00,weston 2,gas,mcf,19715.00,1.0050000000000001,10.56,10.56,10.50,
f1_fuel_2005_12_195_2_13,195.00,2005.00,weston 3,coal,ton,1473854.00,17.36,19.96,18.17,1.14,
f1_fuel_2005_12_195_2_15,195.00,2005.00,weston 3,gas,mcf,19626.00,1.00,12.00,12.00,11.96,
f1_fuel_2005_12_195_3_10,195.00,2005.00,plant total-weston,coal,ton,2147790.00,17.354000000000003,19.79,18.11,1.14,
f1_fuel_2005_12_195_3_12,195.00,2005.00,plant total-weston,gas,mcf,48389.00,1.00,11.21,11.21,11.16,
f1_fuel_2005_12_195_3_13,195.00,2005.00,kewaunee-total,nuclear,mwdth,88080.00,0.00,47.18,36.83,0.56,
f1_fuel_2005_12_195_4_7,195.00,2005.00,kew-wps,nuclear,mwdth,51967.00,0.00,47.18,36.83,0.56,
f1_fuel_2005_12_195_4_10,195.00,2005.00,columbia 1 & 2,coal,ton,1354157.00,16.90,21.10,22.21,1.25,
f1_fuel_2005_12_195_4_11,195.00,2005.00,columbia 1 & 2,oil,bbl,7711.00,5.83,70.50,75.19,11.91,
f1_fuel_2005_12_195_4_13,195.00,2005.00,edgewater 4,coal,ton,380628.00,17.32,25.55,24.15,1.42,
f1_fuel_2005_12_195_4_14,195.00,2005.00,edgewater 4,oil,bbl,3073.00,5.83,62.55,69.52,10.72,
f1_fuel_2005_12_195_5_7,195.00,2005.00,"weston w31, w32",oil,bbl,26858.00,5.80,72.28,0.00,12.47,
f1_fuel_2005_12_195_5_8,195.00,2005.00,"weston w31, w32",gas,mcf,381490.00,1.0050000000000001,8.98,8.98,8.93,
f1_fuel_2005_12_195_5_10,195.00,2005.00,"w marinette m31, m32",oil,bbl,22.00,5.80,84.99,60.48,14.66,
f1_fuel_2005_12_195_5_11,195.00,2005.00,"w marinette m31, m32",gas,mcf,919478.00,1.00,7.63,7.63,7.59,
f1_fuel_2005_12_195_5_13,195.00,2005.00,w marinettem33-total,oil,bbl,537.00,5.80,85.07,60.48,14.68,
f1_fuel_2005_12_195_5_14,195.00,2005.00,w marinettem33-total,gas,mcf,1520940.00,1.00,8.50,8.50,8.45,
f1_fuel_2005_12_195_6_7,195.00,2005.00,w marinette m33-wps,oil,bbl,537.00,5.80,85.07,60.48,14.68,
f1_fuel_2005_12_195_6_8,195.00,2005.00,w marinette m33-wps,gas,mcf,1520940.00,1.00,8.50,8.50,8.45,
f1_fuel_2005_12_195_6_10,195.00,2005.00,de pere energy centr,oil,bbl,668.00,5.80,48.10,0.00,8.30,
f1_fuel_2005_12_195_6_11,195.00,2005.00,de pere energy centr,gas,mcf,2541437.00,1.00,8.16,8.16,8.12,
f1_fuel_2005_12_195_6_13,195.00,2005.00,pulliam 31,oil,bbl,100.00,5.80,37.69,0.00,6.50,
f1_fuel_2005_12_195_6_14,195.00,2005.00,pulliam 31,gas,mcf,1407590.00,1.0050000000000001,7.99,7.99,7.95,
f1_fuel_2005_12_128_0_1,128.00,2005.00,kyger creek,coal,ton,3214764.00,23.52,40.55,41.97,1.89,
f1_fuel_2005_12_227_0_1,227.00,2005.00,campbell #3,coal,ton,58549.00,21.25,35.61,35.57,3.31,
f1_fuel_2005_12_227_0_4,227.00,2005.00,hersey,gas,mcf,406048.00,1.02,7.98,8.97,7.80,
f1_fuel_2005_12_227_0_10,227.00,2005.00,burnips,gas,mcf,117458.00,1.03,7.31,10.04,7.10,
f1_fuel_2005_12_227_0_13,227.00,2005.00,vestaburg,gas,mcf,41901.00,1.0410000000000001,9.52,9.74,9.14,
f1_fuel_2005_12_227_1_1,227.00,2005.00,gaylord,gas,mcf,67613.00,0.9430000000000001,9.11,9.11,9.66,
f1_fuel_2005_12_281_0_2,281.00,2005.00,daec 70%,nuclear,gramsU,430247.00,0.00,41.59,0.00,0.53,
f1_fuel_2005_12_281_0_5,281.00,2005.00,daec 100%,nuclear,gramsU,614639.00,0.00,42.40,0.00,0.54,
f1_fuel_2005_12_281_0_9,281.00,2005.00,prairie creek 123,gas,,155570.00,1.00,1.39,1.39,1.39,
f1_fuel_2005_12_281_0_10,281.00,2005.00,prairie creek 4,coal,ton,553423.00,17.51,20.59,20.25,1.18,
f1_fuel_2005_12_281_0_11,281.00,2005.00,prairie creek 4,oil,bbl,197.00,5.82,61.86,68.00,10.63,
f1_fuel_2005_12_281_0_12,281.00,2005.00,prairie creek 4,gas,mcf,42318.00,1.01,7.80,9.75,7.73,
f1_fuel_2005_12_281_0_15,281.00,2005.00,red cedar,gas,mcf,52526.00,1.01,8.05,8.71,7.98,
f1_fuel_2005_12_281_1_1,281.00,2005.00,sixth street,coal,ton,158914.00,17.01,19.60,19.63,1.15,
f1_fuel_2005_12_281_1_3,281.00,2005.00,sixth street,gas,mcf,735550.00,1.01,9.32,9.47,9.23,
f1_fuel_2005_12_281_1_5,281.00,2005.00,emery,oil,bbl,4965.00,5.82,57.97,62.20,9.96,
f1_fuel_2005_12_281_1_6,281.00,2005.00,emery,gas,mcf,11555723.0,1.00,7.72,7.72,7.72,
f1_fuel_2005_12_281_1_7,281.00,2005.00,sutherland,coal,ton,574063.00,18.124000000000002,23.43,23.85,1.29,
f1_fuel_2005_12_281_1_9,281.00,2005.00,sutherland,gas,mcf,56731.00,1.00,9.47,9.47,9.47,
f1_fuel_2005_12_281_1_11,281.00,2005.00,marshalltown,oil,bbl,114662.00,5.82,72.01,75.66,12.38,
f1_fuel_2005_12_281_1_13,281.00,2005.00,ottumwa,coal,ton,945023.00,16.84,14.55,14.54,0.86,
f1_fuel_2005_12_281_1_14,281.00,2005.00,ottumwa,oil,bbl,8513.00,5.880000000000001,69.62,73.15,11.84,
f1_fuel_2005_12_281_2_1,281.00,2005.00,george neal #3,coal,ton,668410.00,17.10,13.58,13.47,0.79,
f1_fuel_2005_12_281_2_3,281.00,2005.00,george neal #3,gas,mcf,15544.00,1.01,10.10,10.10,10.02,
f1_fuel_2005_12_281_2_6,281.00,2005.00,grinnell,gas,mcf,25344.00,1.00,8.74,8.74,8.71,
f1_fuel_2005_12_281_2_8,281.00,2005.00,centerville,oil,bbl,32921.00,5.82,68.81,71.57,11.83,
f1_fuel_2005_12_281_2_10,281.00,2005.00,burlington,coal,ton,740564.00,16.746000000000002,17.00,17.09,1.02,
f1_fuel_2005_12_281_2_12,281.00,2005.00,burlington,gas,mcf,13936.00,1.04,10.40,10.40,10.05,
f1_fuel_2005_12_281_2_15,281.00,2005.00,burlington ct,gas,mcf,187591.00,1.04,10.58,10.58,10.22,
f1_fuel_2005_12_281_3_2,281.00,2005.00,agency street,oil,bbl,603.00,5.82,40.31,82.38,6.93,
f1_fuel_2005_12_281_3_3,281.00,2005.00,agency street,gas,mcf,169432.00,1.03,10.78,10.78,10.43,
f1_fuel_2005_12_281_3_4,281.00,2005.00,m. l. kapp,coal,ton,818937.00,16.823999999999998,22.94,23.38,1.36,
f1_fuel_2005_12_281_3_6,281.00,2005.00,m. l. kapp,gas,mcf,43990.00,1.00,9.36,9.36,9.36,
f1_fuel_2005_12_281_3_7,281.00,2005.00,dubuque,coal,ton,230418.00,19.21,33.17,40.87,1.73,
f1_fuel_2005_12_281_3_8,281.00,2005.00,dubuque,oil,bbl,102.00,5.880000000000001,57.21,68.72,9.73,
f1_fuel_2005_12_281_3_9,281.00,2005.00,dubuque,gas,mcf,21577.00,1.00,8.92,8.92,8.88,
f1_fuel_2005_12_281_3_10,281.00,2005.00,lansing,coal,ton,903780.00,17.22,24.82,26.54,1.44,
f1_fuel_2005_12_281_3_11,281.00,2005.00,lansing,oil,bbl,5498.00,5.880000000000001,65.90,69.65,11.21,
f1_fuel_2005_12_281_3_14,281.00,2005.00,fox lake,oil,bbl,78266.00,5.880000000000001,37.07,44.37,6.30,
f1_fuel_2005_12_281_3_15,281.00,2005.00,fox lake,gas,mcf,241501.00,1.02,8.29,8.29,8.14,
f1_fuel_2005_12_281_4_1,281.00,2005.00,george neal #4,coal,ton,643885.00,17.10,14.17,14.05,0.83,
f1_fuel_2005_12_281_4_2,281.00,2005.00,george neal #4,oil,bbl,3188.00,5.880000000000001,61.16,67.27,10.40,
f1_fuel_2005_12_281_4_4,281.00,2005.00,louisa,coal,ton,99530.00,17.07,16.34,16.30,0.96,
f1_fuel_2005_12_281_4_5,281.00,2005.00,louisa,oil,bbl,4.00,5.880000000000001,41.37,90.56,7.04,
f1_fuel_2005_12_281_4_6,281.00,2005.00,louisa,gas,mcf,6608.00,1.0150000000000001,8.57,8.57,8.44,
f1_fuel_2005_12_281_4_8,281.00,2005.00,montgomery,oil,bbl,13156.00,5.880000000000001,76.77,81.81,13.06,
f1_fuel_2005_12_281_4_11,281.00,2005.00,fox lake,oil,bbl,19997.00,5.880000000000001,73.59,78.06,12.52,
f1_fuel_2005_12_281_4_14,281.00,2005.00,lime creek,oil,bbl,84717.00,5.880000000000001,75.90,76.51,12.91,
f1_fuel_2005_12_45_0_1,45.00,2005.00,belews creek,coal,ton,5653627.00,24.57,51.78,51.96,2.11,
f1_fuel_2005_12_45_0_2,45.00,2005.00,belews creek,oil,bbl,41335.00,5.809944000000001,70.48,71.12,12.12,
f1_fuel_2005_12_45_0_4,45.00,2005.00,marshall,coal,ton,5717211.00,24.64,53.27,53.45,2.16,
f1_fuel_2005_12_45_0_5,45.00,2005.00,marshall,oil,bbl,17381.00,5.84,65.38,73.49,11.19,
f1_fuel_2005_12_45_0_7,45.00,2005.00,allen,coal,ton,2671655.00,23.93,59.73,59.32,2.50,
f1_fuel_2005_12_45_0_8,45.00,2005.00,allen,oil,bbl,24379.00,5.846106000000001,70.48,70.82,12.06,
f1_fuel_2005_12_45_0_10,45.00,2005.00,lee,coal,ton,615542.00,24.80,59.60,60.97,2.40,
f1_fuel_2005_12_45_0_12,45.00,2005.00,lee,oil,bbl,11396.00,5.835564000000001,59.97,72.16,10.27,
f1_fuel_2005_12_45_0_13,45.00,2005.00,lee,gas,mcf,203396.00,1.03,9.44,9.44,1.62,
f1_fuel_2005_12_45_0_14,45.00,2005.00,lee,oil,bbl,6062.00,5.837117999999999,61.54,72.16,10.54,
f1_fuel_2005_12_45_1_1,45.00,2005.00,dan river,coal,ton,294047.00,25.534000000000002,58.21,57.63,2.28,
f1_fuel_2005_12_45_1_2,45.00,2005.00,dan river,oil,bbl,11783.00,5.83,55.25,70.75,9.47,
f1_fuel_2005_12_45_1_4,45.00,2005.00,dan river,gas,mcf,4494.00,1.04,9.48,9.48,9.04,
f1_fuel_2005_12_45_1_5,45.00,2005.00,dan river,oil,bbl,1514.00,5.8396799999999995,55.98,70.75,9.59,
f1_fuel_2005_12_45_1_7,45.00,2005.00,cliffside,coal,ton,1582294.00,24.51,64.69,66.44,2.64,
f1_fuel_2005_12_45_1_8,45.00,2005.00,cliffside,oil,bbl,14946.00,5.830818000000001,70.43,71.86,12.07,
f1_fuel_2005_12_45_1_10,45.00,2005.00,riverbend,coal,ton,800238.00,24.45,62.39,65.33,2.55,
f1_fuel_2005_12_45_1_11,45.00,2005.00,riverbend,oil,bbl,15358.00,5.84,60.71,68.10,10.39,
f1_fuel_2005_12_45_1_13,45.00,2005.00,riverbend,gas,mcf,29569.00,1.03,9.09,9.09,8.89,
f1_fuel_2005_12_45_1_14,45.00,2005.00,riverbend,oil,bbl,308.00,5.85,50.00,68.10,8.55,
f1_fuel_2005_12_45_2_1,45.00,2005.00,buck,coal,ton,783844.00,23.00,51.08,51.80,2.22,
f1_fuel_2005_12_45_2_2,45.00,2005.00,buck,oil,bbl,11530.00,5.81,65.05,63.92,11.19,
f1_fuel_2005_12_45_2_4,45.00,2005.00,buck,gas,mcf,10154.00,1.04,9.99,9.99,9.24,
f1_fuel_2005_12_45_2_5,45.00,2005.00,buck,oil,bbl,458.00,5.822754000000001,60.49,63.92,10.39,
f1_fuel_2005_12_45_2_10,45.00,2005.00,lincoln,gas,mcf,165497.00,1.04,10.57,10.57,10.59,
f1_fuel_2005_12_45_2_11,45.00,2005.00,lincoln,oil,bbl,44474.00,5.82,44.02,68.56,7.57,
f1_fuel_2005_12_45_3_7,45.00,2005.00,mill creek,gas,mcf,590647.00,1.04,10.28,10.28,9.87,
f1_fuel_2005_12_45_3_8,45.00,2005.00,mill creek,oil,bbl,12430.00,5.79,40.51,74.53,7.00,
f1_fuel_2005_12_41_0_1,41.00,2005.00,campbell 1 & 2,coal,ton,2103784.00,19.70,34.42,35.80,1.75,
f1_fuel_2005_12_41_0_2,41.00,2005.00,campbell 1 & 2,oil,bbl,14995.00,5.84,64.66,64.66,11.08,
f1_fuel_2005_12_41_0_4,41.00,2005.00,cobb 4-5,coal,ton,1068363.00,19.05,33.53,35.56,1.76,
f1_fuel_2005_12_41_0_5,41.00,2005.00,cobb 4-5,gas,mcf,212105.00,1.02,10.22,10.22,10.04,
f1_fuel_2005_12_41_0_7,41.00,2005.00,whiting,coal,ton,1281544.00,19.04,32.60,34.03,1.71,
f1_fuel_2005_12_41_0_8,41.00,2005.00,whiting,oil,bbl,9552.00,5.88,73.11,73.11,12.43,
f1_fuel_2005_12_41_0_10,41.00,2005.00,karn 1 & 2,coal,ton,1901542.00,19.38,36.81,37.68,1.90,
f1_fuel_2005_12_41_0_12,41.00,2005.00,karn 1 & 2,gas,mcf,63723.00,1.03,9.70,9.70,9.46,
f1_fuel_2005_12_41_0_13,41.00,2005.00,karn 3 & 4,gas,mcf,4184595.00,1.02,10.33,10.33,10.78,
f1_fuel_2005_12_41_0_14,41.00,2005.00,karn 3 & 4,oil,bbl,552635.00,6.41,33.03,37.36,5.15,
f1_fuel_2005_12_41_1_1,41.00,2005.00,weadock 7 & 8,coal,ton,1027166.00,19.79,35.38,35.73,1.79,
f1_fuel_2005_12_41_1_2,41.00,2005.00,weadock 7 & 8,oil,bbl,9710.00,5.75,84.32,84.32,14.66,
f1_fuel_2005_12_41_1_3,41.00,2005.00,weadock 7 & 8,gas,mcf,104323.00,1.00,9.55,9.55,9.55,
f1_fuel_2005_12_41_1_4,41.00,2005.00,bccobb 1-3,gas,mcf,646161.00,1.02,8.45,8.45,8.30,
f1_fuel_2005_12_41_1_10,41.00,2005.00,campbell 3 (cpco),coal,ton,2521230.00,20.46,35.65,37.19,1.74,
f1_fuel_2005_12_41_1_11,41.00,2005.00,campbell 3 (cpco),oil,bbl,12305.00,5.84,66.51,66.51,11.39,
f1_fuel_2005_12_41_2_3,41.00,2005.00,weadock,gas,mcf,10136.00,1.02,9.12,9.12,8.93,
f1_fuel_2005_12_41_2_6,41.00,2005.00,thetford,gas,mcf,576592.00,1.00,8.54,8.54,8.54,
f1_fuel_2005_12_41_2_9,41.00,2005.00,whiting,oil,bbl,122.00,5.82,30.45,30.45,5.23,
f1_fuel_2005_12_41_2_12,41.00,2005.00,morrow,gas,mcf,21941.00,1.04,8.46,8.46,8.11,
f1_fuel_2005_12_41_2_15,41.00,2005.00,gaylord,gas,mcf,245598.00,1.00,11.91,11.91,11.91,
f1_fuel_2005_12_41_3_3,41.00,2005.00,straits,gas,mcf,41694.00,1.00,10.62,10.62,10.62,
f1_fuel_2005_12_41_3_7,41.00,2005.00,palisades,nuclear,kgU,932.00,73.10,26967.00,0.00,0.34,
f1_fuel_2005_12_22_0_1,22.00,2005.00,teche,gas,mcf,10282861.0,1.03,7.72,7.72,7.49,
f1_fuel_2005_12_22_0_2,22.00,2005.00,teche,oil,bbl,15823.00,5.86,43.71,43.71,7.46,
f1_fuel_2005_12_22_0_5,22.00,2005.00,rodemacher unit 1,oil,bbl,580467.00,6.41,48.07,54.19,7.50,
f1_fuel_2005_12_22_0_8,22.00,2005.00,rodemacher unit 2,coal,ton,710336.00,17.46,31.74,9.11,1.82,
f1_fuel_2005_12_22_0_11,22.00,2005.00,dolet hills,coal,ton,1983090.00,13.67,22.49,21.67,1.65,
f1_fuel_2005_12_245_0_1,245.00,2005.00,cardinal,coal,ton,4600740.00,24.00,43.17,39.07,1.80,
f1_fuel_2005_12_245_0_4,245.00,2005.00,cardinal / buckeye,coal,ton,3113091.00,23.91,38.22,38.39,1.60,
f1_fuel_2005_12_89_0_1,89.00,2005.00,blount station,coal,ton,227347.00,21.926000000000002,45.86,46.49,2.09,
f1_fuel_2005_12_89_0_2,89.00,2005.00,blount station,gas,mcf,929325.00,1.01,7.86,7.86,7.80,
f1_fuel_2005_12_89_0_3,89.00,2005.00,blount station,other,ton,14294.00,0.01,47.34,43.41,2.11,
f1_fuel_2005_12_89_0_4,89.00,2005.00,west campus,gas,mcf,1652140.00,1.0070000000000001,9.40,9.40,9.34,
f1_fuel_2005_12_89_0_6,89.00,2005.00,west campus,oil,bbl,16.00,5.61,73.60,72.24,13.11,
f1_fuel_2005_12_89_0_7,89.00,2005.00,nine springs,gas,mcf,8014.00,1.0050000000000001,9.97,9.97,9.92,
f1_fuel_2005_12_89_0_9,89.00,2005.00,nine springs,oil,bbl,131.00,5.630603999999999,43.17,0.00,7.67,
f1_fuel_2005_12_89_0_10,89.00,2005.00,sycamore - 2 units,gas,mcf,60953.00,1.00,8.07,8.07,8.03,
f1_fuel_2005_12_89_0_12,89.00,2005.00,sycamore - 2 units,oil,bbl,2364.00,5.84,33.93,60.44,5.81,
f1_fuel_2005_12_89_0_13,89.00,2005.00,fitchburg - 2 units,gas,mcf,92803.00,1.0050000000000001,7.03,7.03,6.99,
f1_fuel_2005_12_89_0_15,89.00,2005.00,fitchburg - 2 units,oil,bbl,74.00,5.78,50.80,69.53,8.80,
f1_fuel_2005_12_89_1_1,89.00,2005.00,portable generators,oil,bbl,1578.00,5.86,71.27,71.12,12.16,
f1_fuel_2005_12_89_1_4,89.00,2005.00,m34/marinette,gas,mcf,1216290.00,1.01,8.37,8.37,8.32,
f1_fuel_2005_12_89_1_6,89.00,2005.00,m34/marinette,oil,bbl,2376.00,5.80,38.93,60.16,6.72,
f1_fuel_2005_12_89_1_7,89.00,2005.00,columbia 1,coal,ton,495419.00,16.90,21.71,21.88,1.29,
f1_fuel_2005_12_89_1_9,89.00,2005.00,columbia 1,oil,bbl,2401.00,5.92,68.60,73.32,11.59,
f1_fuel_2005_12_89_1_10,89.00,2005.00,columbia 2,coal,ton,453638.00,16.636000000000003,21.73,21.88,1.31,
f1_fuel_2005_12_89_1_12,89.00,2005.00,columbia 2,oil,bbl,2934.00,5.92,72.06,73.32,12.18,
f1_fuel_2005_12_89_1_13,89.00,2005.00,columbia total,coal,ton,949057.00,16.77,21.72,21.88,1.30,
f1_fuel_2005_12_89_1_15,89.00,2005.00,columbia total,oil,bbl,5335.00,5.92,70.50,73.32,11.91,
f1_fuel_2005_12_210_0_1,210.00,2005.00,council bluffs,coal,ton,3024543.00,17.11,14.32,14.09,0.84,
f1_fuel_2005_12_210_0_2,210.00,2005.00,council bluffs,gas,mcf,34568.00,0.98,9.29,9.29,9.48,
f1_fuel_2005_12_210_0_3,210.00,2005.00,council bluffs,oil,bbl,4380.00,5.71,61.10,68.73,10.70,
f1_fuel_2005_12_210_0_4,210.00,2005.00,neal,coal,ton,4200867.00,17.11,13.81,13.77,0.81,
f1_fuel_2005_12_210_0_5,210.00,2005.00,neal,gas,mcf,228458.00,1.01,9.54,9.54,9.46,
f1_fuel_2005_12_210_0_6,210.00,2005.00,neal,oil,bbl,4985.00,5.80,60.64,67.60,10.45,
f1_fuel_2005_12_210_0_7,210.00,2005.00,riverside,coal,ton,402388.00,17.27,17.01,16.61,0.99,
f1_fuel_2005_12_210_0_8,210.00,2005.00,riverside,gas,mcf,85402.00,1.01,9.96,9.96,9.87,
f1_fuel_2005_12_210_0_10,210.00,2005.00,ottumwa,coal,ton,1205868.00,16.84,14.72,14.66,0.88,
f1_fuel_2005_12_210_0_12,210.00,2005.00,ottumwa,oil,bbl,13129.00,5.879916000000001,68.24,74.02,11.66,
f1_fuel_2005_12_210_0_13,210.00,2005.00,louisa,coal,ton,2063691.00,17.073999999999998,16.59,16.61,0.97,
f1_fuel_2005_12_210_0_14,210.00,2005.00,louisa,gas,mcf,147575.00,1.01,8.85,8.85,8.72,
f1_fuel_2005_12_210_0_15,210.00,2005.00,louisa,oil,bbl,89.00,5.81,46.52,90.66,8.01,
f1_fuel_2005_12_210_1_2,210.00,2005.00,river hills,gas,mcf,30377.00,1.01,7.54,7.54,7.45,
f1_fuel_2005_12_210_1_5,210.00,2005.00,sycamore,gas,mcf,87388.00,1.01,10.36,10.36,10.26,
f1_fuel_2005_12_210_1_6,210.00,2005.00,sycamore,oil,bbl,145.00,5.71,38.74,0.00,6.78,
f1_fuel_2005_12_210_1_8,210.00,2005.00,pleasant hill,gas,mcf,297831.00,1.01,11.58,11.58,11.47,
f1_fuel_2005_12_210_1_9,210.00,2005.00,pleasant hill,oil,bbl,3660.00,5.71,52.18,74.42,9.14,
f1_fuel_2005_12_210_1_11,210.00,2005.00,electrifarm,gas,mcf,433283.00,1.01,10.44,10.44,10.34,
f1_fuel_2005_12_210_1_12,210.00,2005.00,electrifarm,oil,bbl,6085.00,5.71,59.59,75.97,10.43,
f1_fuel_2005_12_210_1_14,210.00,2005.00,merle parr,gas,mcf,1739.00,1.01,14.37,14.37,14.16,
f1_fuel_2005_12_210_2_2,210.00,2005.00,moline,gas,mcf,6114.00,1.01,10.50,10.50,10.37,
f1_fuel_2005_12_210_2_5,210.00,2005.00,coralville,gas,mcf,2464.00,1.01,15.36,15.36,15.28,
f1_fuel_2005_12_210_2_7,210.00,2005.00,quad-cities,nuclear,gramsU,325401.00,115.536375,91.57,0.00,0.79,
f1_fuel_2005_12_210_2_11,210.00,2005.00,greater dm energy,gas,mcf,5195863.00,1.01,9.37,9.37,9.28,
f1_fuel_2005_12_202_0_3,202.00,2005.00,bernice lake,gas,mcf,709937.00,1.00,2.20,2.20,2.20,
f1_fuel_2005_12_202_0_6,202.00,2005.00,international,gas,mcf,69225.00,1.00,3.05,3.05,3.05,
f1_fuel_2005_12_202_0_9,202.00,2005.00,beluga,gas,mcf,23021589.0,1.00,2.30,2.30,2.30,
f1_fuel_2005_12_36_0_1,36.00,2005.00,east river (a),gas,mcf,174876.00,1.00,4.05,0.00,15.90,
f1_fuel_2005_12_36_0_4,36.00,2005.00,hudson ave,gas,mcf,12518.00,1.00,0.87,0.00,6.52,
f1_fuel_2005_12_36_0_10,36.00,2005.00,59th street,gas,mcf,5186.00,1.00,0.87,35.77,6.49,
f1_fuel_2005_12_36_0_13,36.00,2005.00,74th street,gas,mcf,295.00,1.00,0.92,35.77,6.83,
f1_fuel_2005_12_182_0_1,182.00,2005.00,sibley,coal,ton,1608996.00,18.49,25.41,31.56,1.37,
f1_fuel_2005_12_182_0_5,182.00,2005.00,ralph green,gas,mcf,78256.00,0.98,6.01,6.01,6.13,
